Unnamed: 0,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
60175,2013,11,5,1732.0,-8.0,1843.0,-17.0,B6,N266JB,1407,JFK,IAD,45.0,228,17.0,32.0
60190,2013,11,5,1750.0,180.0,1909.0,165.0,9E,N8745B,2936,JFK,IAD,43.0,228,17.0,50.0
60286,2013,11,5,1920.0,-10.0,2043.0,-4.0,EV,N836AS,5714,JFK,IAD,47.0,228,19.0,20.0
60306,2013,11,5,1932.0,23.0,2109.0,19.0,9E,N824AY,2937,JFK,IAD,48.0,228,19.0,32.0
60424,2013,11,6,553.0,-7.0,657.0,-20.0,EV,N877AS,5716,JFK,IAD,47.0,228,5.0,53.0
60555,2013,11,6,751.0,-3.0,852.0,-19.0,B6,N192JB,1307,JFK,IAD,44.0,228,7.0,51.0
60771,2013,11,6,1124.0,85.0,1222.0,66.0,EV,N826AS,5711,JFK,IAD,42.0,228,11.0,24.0
60923,2013,11,6,1428.0,0.0,1541.0,-4.0,EV,N833AS,5712,JFK,IAD,49.0,228,14.0,28.0
60957,2013,11,6,1454.0,4.0,1620.0,-4.0,9E,N824AY,2936,JFK,IAD,47.0,228,14.0,54.0
61148,2013,11,6,1738.0,-2.0,1859.0,-1.0,B6,N339JB,1407,JFK,IAD,47.0,228,17.0,38.0
61241,2013,11,6,1900.0,-9.0,2039.0,-11.0,9E,N8416B,2937,JFK,IAD,47.0,228,19.0,0.0
61285,2013,11,6,1950.0,20.0,2113.0,26.0,EV,N835AS,5714,JFK,IAD,47.0,228,19.0,50.0
61401,2013,11,7,555.0,-5.0,704.0,-13.0,EV,N829AS,5716,JFK,IAD,48.0,228,5.0,55.0
61526,2013,11,7,752.0,-2.0,906.0,-5.0,B6,N375JB,1307,JFK,IAD,48.0,228,7.0,52.0
61664,2013,11,7,953.0,-6.0,1110.0,-6.0,EV,N820AS,5711,JFK,IAD,56.0,228,9.0,53.0
61893,2013,11,7,1445.0,-5.0,1610.0,-14.0,9E,N840AY,2936,JFK,IAD,60.0,228,14.0,45.0
61928,2013,11,7,1510.0,42.0,1638.0,53.0,EV,N820AS,5712,JFK,IAD,56.0,228,15.0,10.0
62194,2013,11,7,1923.0,103.0,2041.0,101.0,B6,N258JB,1407,JFK,IAD,49.0,228,19.0,23.0
62244,2013,11,7,2004.0,55.0,2131.0,41.0,9E,N840AY,2937,JFK,IAD,48.0,228,20.0,4.0
62272,2013,11,7,2044.0,74.0,2205.0,78.0,EV,N832AS,5714,JFK,IAD,47.0,228,20.0,44.0
62516,2013,11,8,750.0,-4.0,856.0,-15.0,B6,N236JB,1307,JFK,IAD,50.0,228,7.0,50.0
62669,2013,11,8,1000.0,1.0,1116.0,0.0,EV,N834AS,5711,JFK,IAD,50.0,228,10.0,0.0
62912,2013,11,8,1448.0,-2.0,1610.0,-14.0,9E,N8458A,2936,JFK,IAD,50.0,228,14.0,48.0
63010,2013,11,8,1613.0,105.0,1738.0,113.0,EV,N834AS,5712,JFK,IAD,51.0,228,16.0,13.0
63113,2013,11,8,1733.0,-7.0,1859.0,-1.0,B6,N238JB,1407,JFK,IAD,47.0,228,17.0,33.0
63209,2013,11,8,1907.0,-2.0,2029.0,-21.0,9E,N8458A,2937,JFK,IAD,45.0,228,19.0,7.0
63223,2013,11,8,1925.0,-5.0,2047.0,0.0,EV,N828AS,5714,JFK,IAD,49.0,228,19.0,25.0
63361,2013,11,8,,,,,EV,N820AS,5716,JFK,IAD,,228,,
63388,2013,11,9,608.0,8.0,714.0,-3.0,EV,N826AS,5716,JFK,IAD,49.0,228,6.0,8.0
63465,2013,11,9,750.0,-4.0,857.0,-14.0,B6,N267JB,1307,JFK,IAD,47.0,228,7.0,50.0
63596,2013,11,9,957.0,-2.0,1102.0,-14.0,EV,N826AS,5711,JFK,IAD,45.0,228,9.0,57.0
63767,2013,11,9,1426.0,-2.0,1537.0,-8.0,EV,N834AS,5712,JFK,IAD,49.0,228,14.0,26.0
63799,2013,11,9,1456.0,6.0,1629.0,6.0,9E,N8986B,2936,JFK,IAD,47.0,228,14.0,56.0
64034,2013,11,9,1955.0,25.0,2100.0,13.0,EV,N835AS,5714,JFK,IAD,46.0,228,19.0,55.0
64088,2013,11,10,555.0,-5.0,711.0,-6.0,EV,N835AS,5716,JFK,IAD,48.0,228,5.0,55.0
64168,2013,11,10,748.0,-6.0,852.0,-19.0,B6,N339JB,1307,JFK,IAD,48.0,228,7.0,48.0
64295,2013,11,10,954.0,-5.0,1102.0,-14.0,EV,N877AS,5711,JFK,IAD,49.0,228,9.0,54.0
64528,2013,11,10,1441.0,13.0,1558.0,13.0,EV,N826AS,5712,JFK,IAD,51.0,228,14.0,41.0
64533,2013,11,10,1448.0,-2.0,1610.0,-14.0,9E,N8541D,2936,JFK,IAD,51.0,228,14.0,48.0
64727,2013,11,10,1734.0,-6.0,1914.0,14.0,B6,N184JB,1407,JFK,IAD,54.0,228,17.0,34.0
64838,2013,11,10,1931.0,1.0,2118.0,31.0,EV,N836AS,5714,JFK,IAD,55.0,228,19.0,31.0
64862,2013,11,10,1954.0,45.0,2146.0,56.0,9E,N8541D,2937,JFK,IAD,45.0,228,19.0,54.0
64999,2013,11,11,600.0,0.0,718.0,1.0,EV,N832AS,5716,JFK,IAD,56.0,228,6.0,0.0
65114,2013,11,11,749.0,-5.0,859.0,-12.0,B6,N281JB,1307,JFK,IAD,51.0,228,7.0,49.0
65530,2013,11,11,1457.0,7.0,1608.0,-16.0,9E,N836AY,2936,JFK,IAD,49.0,228,14.0,57.0
65694,2013,11,11,1722.0,174.0,1828.0,163.0,EV,N909EV,5712,JFK,IAD,48.0,228,17.0,22.0
65712,2013,11,11,1736.0,-4.0,1840.0,-20.0,B6,N373JB,1407,JFK,IAD,45.0,228,17.0,36.0
65830,2013,11,11,1929.0,20.0,2036.0,-14.0,9E,N834AY,2937,JFK,IAD,48.0,228,19.0,29.0
65945,2013,11,11,2220.0,170.0,2321.0,154.0,EV,N827AS,5714,JFK,IAD,46.0,228,22.0,20.0
65958,2013,11,11,,,,,EV,N829AS,5711,JFK,IAD,,228,,
65977,2013,11,12,557.0,-3.0,715.0,-2.0,EV,N820AS,5716,JFK,IAD,54.0,228,5.0,57.0
66100,2013,11,12,749.0,-5.0,915.0,4.0,B6,N354JB,1307,JFK,IAD,51.0,228,7.0,49.0
66247,2013,11,12,1009.0,10.0,1147.0,31.0,EV,N828AS,5711,JFK,IAD,61.0,228,10.0,9.0
66453,2013,11,12,1421.0,-7.0,1543.0,-2.0,EV,N836AS,5712,JFK,IAD,55.0,228,14.0,21.0
66477,2013,11,12,1444.0,-6.0,1627.0,3.0,9E,N834AY,2936,JFK,IAD,50.0,228,14.0,44.0
66677,2013,11,12,1736.0,-4.0,1903.0,3.0,B6,N324JB,1407,JFK,IAD,47.0,228,17.0,36.0
66779,2013,11,12,1908.0,-1.0,2025.0,-25.0,9E,N834AY,2937,JFK,IAD,46.0,228,19.0,8.0
66813,2013,11,12,1936.0,6.0,2121.0,34.0,EV,N829AS,5714,JFK,IAD,57.0,228,19.0,36.0
66950,2013,11,13,557.0,-3.0,709.0,-8.0,EV,N829AS,5716,JFK,IAD,50.0,228,5.0,57.0
67082,2013,11,13,755.0,1.0,859.0,-12.0,B6,N309JB,1307,JFK,IAD,44.0,228,7.0,55.0
67210,2013,11,13,954.0,-5.0,1110.0,-6.0,EV,N827AS,5711,JFK,IAD,50.0,228,9.0,54.0
67457,2013,11,13,1444.0,-6.0,1612.0,-12.0,9E,N812AY,2936,JFK,IAD,49.0,228,14.0,44.0
67644,2013,11,13,1718.0,170.0,1845.0,180.0,EV,N828AS,5712,JFK,IAD,49.0,228,17.0,18.0
67664,2013,11,13,1734.0,-6.0,1840.0,-20.0,B6,N216JB,1407,JFK,IAD,46.0,228,17.0,34.0
67762,2013,11,13,1902.0,-7.0,2006.0,-44.0,9E,N812AY,2937,JFK,IAD,42.0,228,19.0,2.0
67801,2013,11,13,1942.0,12.0,2054.0,7.0,EV,N834AS,5714,JFK,IAD,50.0,228,19.0,42.0
67919,2013,11,14,555.0,-5.0,706.0,-11.0,EV,N833AS,5716,JFK,IAD,41.0,228,5.0,55.0
68040,2013,11,14,747.0,-7.0,850.0,-21.0,B6,N351JB,1307,JFK,IAD,45.0,228,7.0,47.0
68185,2013,11,14,950.0,-9.0,1049.0,-27.0,EV,N835AS,5711,JFK,IAD,43.0,228,9.0,50.0
68419,2013,11,14,1421.0,-7.0,1529.0,-16.0,EV,N825AS,5712,JFK,IAD,43.0,228,14.0,21.0
68450,2013,11,14,1450.0,0.0,1607.0,-17.0,9E,N8940E,2936,JFK,IAD,47.0,228,14.0,50.0
68643,2013,11,14,1732.0,-8.0,1841.0,-19.0,B6,N329JB,1407,JFK,IAD,45.0,228,17.0,32.0
68746,2013,11,14,1906.0,-3.0,2008.0,-42.0,9E,N8940E,2937,JFK,IAD,42.0,228,19.0,6.0
68790,2013,11,14,1950.0,20.0,2052.0,5.0,EV,N820AS,5714,JFK,IAD,43.0,228,19.0,50.0
68915,2013,11,15,557.0,-3.0,703.0,-14.0,EV,N834AS,5716,JFK,IAD,44.0,228,5.0,57.0
69039,2013,11,15,751.0,-3.0,849.0,-22.0,B6,N309JB,1307,JFK,IAD,44.0,228,7.0,51.0
69414,2013,11,15,1438.0,10.0,1549.0,4.0,EV,N827AS,5712,JFK,IAD,48.0,228,14.0,38.0
69430,2013,11,15,1448.0,-2.0,1600.0,-24.0,9E,N8894A,2936,JFK,IAD,47.0,228,14.0,48.0
69629,2013,11,15,1733.0,-7.0,1833.0,-27.0,B6,N273JB,1407,JFK,IAD,44.0,228,17.0,33.0
69743,2013,11,15,1919.0,10.0,2023.0,-27.0,9E,N812AY,2937,JFK,IAD,44.0,228,19.0,19.0
69750,2013,11,15,1925.0,-5.0,2030.0,-17.0,EV,N820AS,5714,JFK,IAD,45.0,228,19.0,25.0
69879,2013,11,15,,,,,EV,N827AS,5711,JFK,IAD,,228,,
69892,2013,11,16,556.0,-4.0,720.0,3.0,EV,N877AS,5716,JFK,IAD,51.0,228,5.0,56.0
69987,2013,11,16,751.0,-3.0,852.0,-19.0,B6,N266JB,1307,JFK,IAD,45.0,228,7.0,51.0
70097,2013,11,16,949.0,-10.0,1107.0,-9.0,EV,N877AS,5711,JFK,IAD,49.0,228,9.0,49.0
70276,2013,11,16,1422.0,-6.0,1539.0,-6.0,EV,N836AS,5712,JFK,IAD,43.0,228,14.0,22.0
70312,2013,11,16,1456.0,6.0,1622.0,-1.0,9E,N812AY,2936,JFK,IAD,45.0,228,14.0,56.0
70543,2013,11,16,1950.0,20.0,2055.0,8.0,EV,N835AS,5714,JFK,IAD,45.0,228,19.0,50.0
70608,2013,11,17,555.0,-5.0,715.0,-2.0,EV,N877AS,5716,JFK,IAD,48.0,228,5.0,55.0
70715,2013,11,17,808.0,14.0,909.0,-2.0,B6,N292JB,1307,JFK,IAD,45.0,228,8.0,8.0
70819,2013,11,17,958.0,-1.0,1114.0,-2.0,EV,N832AS,5711,JFK,IAD,51.0,228,9.0,58.0
71064,2013,11,17,1501.0,33.0,1617.0,32.0,EV,N877AS,5712,JFK,IAD,52.0,228,15.0,1.0
71090,2013,11,17,1529.0,39.0,1700.0,36.0,9E,N8587E,2936,JFK,IAD,52.0,228,15.0,29.0
71373,2013,11,17,2050.0,101.0,2156.0,66.0,9E,N8775A,2937,JFK,IAD,46.0,228,20.0,50.0
71375,2013,11,17,2051.0,191.0,2202.0,182.0,B6,N279JB,1407,JFK,IAD,49.0,228,20.0,51.0
71434,2013,11,17,2217.0,167.0,2328.0,161.0,EV,N820AS,5714,JFK,IAD,47.0,228,22.0,17.0
71498,2013,11,18,553.0,-7.0,709.0,-8.0,EV,N833AS,5716,JFK,IAD,55.0,228,5.0,53.0
71621,2013,11,18,748.0,-6.0,903.0,-8.0,B6,N304JB,1307,JFK,IAD,53.0,228,7.0,48.0
71762,2013,11,18,949.0,-10.0,1108.0,-8.0,EV,N820AS,5711,JFK,IAD,56.0,228,9.0,49.0
71978,2013,11,18,1415.0,-13.0,1532.0,-13.0,EV,N877AS,5712,JFK,IAD,51.0,228,14.0,15.0
71995,2013,11,18,1441.0,-9.0,1613.0,-11.0,9E,N840AY,2936,JFK,IAD,57.0,228,14.0,41.0
72216,2013,11,18,1738.0,-2.0,1845.0,-15.0,B6,N265JB,1407,JFK,IAD,49.0,228,17.0,38.0
72313,2013,11,18,1905.0,-4.0,2032.0,-18.0,9E,N831AY,2937,JFK,IAD,52.0,228,19.0,5.0
72342,2013,11,18,1937.0,7.0,2130.0,43.0,EV,N835AS,5714,JFK,IAD,47.0,228,19.0,37.0
72486,2013,11,19,553.0,-7.0,707.0,-10.0,EV,N877AS,5716,JFK,IAD,55.0,228,5.0,53.0
72615,2013,11,19,747.0,-7.0,903.0,-8.0,B6,N190JB,1307,JFK,IAD,51.0,228,7.0,47.0
72751,2013,11,19,943.0,-16.0,1051.0,-25.0,EV,N829AS,5711,JFK,IAD,48.0,228,9.0,43.0
72986,2013,11,19,1429.0,1.0,1553.0,8.0,EV,N820AS,5712,JFK,IAD,53.0,228,14.0,29.0
73010,2013,11,19,1447.0,-3.0,1632.0,8.0,9E,N8884E,2936,JFK,IAD,49.0,228,14.0,47.0
73206,2013,11,19,1733.0,-7.0,1852.0,-8.0,B6,N337JB,1407,JFK,IAD,51.0,228,17.0,33.0
73316,2013,11,19,1920.0,11.0,2054.0,4.0,9E,N8884E,2937,JFK,IAD,53.0,228,19.0,20.0
73335,2013,11,19,1930.0,0.0,2058.0,11.0,EV,N833AS,5714,JFK,IAD,51.0,228,19.0,30.0
73454,2013,11,20,551.0,-9.0,716.0,-1.0,EV,N833AS,5716,JFK,IAD,50.0,228,5.0,51.0
73615,2013,11,20,805.0,11.0,917.0,6.0,B6,N279JB,1307,JFK,IAD,50.0,228,8.0,5.0
73725,2013,11,20,947.0,-12.0,1101.0,-15.0,EV,N829AS,5711,JFK,IAD,53.0,228,9.0,47.0
73963,2013,11,20,1436.0,8.0,1539.0,-6.0,EV,N829AS,5712,JFK,IAD,43.0,228,14.0,36.0
73979,2013,11,20,1448.0,-2.0,1617.0,-7.0,9E,N831AY,2936,JFK,IAD,42.0,228,14.0,48.0
74177,2013,11,20,1731.0,-9.0,1840.0,-20.0,B6,N375JB,1407,JFK,IAD,45.0,228,17.0,31.0
74300,2013,11,20,1926.0,17.0,2038.0,-12.0,9E,N831AY,2937,JFK,IAD,42.0,228,19.0,26.0
74303,2013,11,20,1930.0,0.0,2045.0,-2.0,EV,N836AS,5714,JFK,IAD,42.0,228,19.0,30.0
74435,2013,11,21,550.0,-10.0,654.0,-23.0,EV,N909EV,5716,JFK,IAD,44.0,228,5.0,50.0
74567,2013,11,21,751.0,-3.0,858.0,-13.0,B6,N304JB,1307,JFK,IAD,46.0,228,7.0,51.0
74710,2013,11,21,949.0,-10.0,1054.0,-22.0,EV,N834AS,5711,JFK,IAD,44.0,228,9.0,49.0
74938,2013,11,21,1416.0,-12.0,1523.0,-22.0,EV,N833AS,5712,JFK,IAD,44.0,228,14.0,16.0
74963,2013,11,21,1444.0,-6.0,1618.0,-6.0,9E,N831AY,2936,JFK,IAD,54.0,228,14.0,44.0
75183,2013,11,21,1741.0,1.0,1856.0,-4.0,B6,N184JB,1407,JFK,IAD,44.0,228,17.0,41.0
75266,2013,11,21,1858.0,-11.0,2006.0,-44.0,9E,N831AY,2937,JFK,IAD,43.0,228,18.0,58.0
75302,2013,11,21,1938.0,8.0,2045.0,-2.0,EV,N877AS,5714,JFK,IAD,47.0,228,19.0,38.0
75434,2013,11,22,550.0,-10.0,658.0,-19.0,EV,N828AS,5716,JFK,IAD,45.0,228,5.0,50.0
75603,2013,11,22,809.0,15.0,929.0,18.0,B6,N183JB,1307,JFK,IAD,48.0,228,8.0,9.0
75705,2013,11,22,949.0,-10.0,1100.0,-16.0,EV,N832AS,5711,JFK,IAD,48.0,228,9.0,49.0
75955,2013,11,22,1444.0,16.0,1559.0,14.0,EV,N825AS,5712,JFK,IAD,50.0,228,14.0,44.0
75962,2013,11,22,1447.0,-3.0,1620.0,-4.0,9E,N8855A,2936,JFK,IAD,53.0,228,14.0,47.0
76153,2013,11,22,1734.0,-6.0,1857.0,-3.0,B6,N339JB,1407,JFK,IAD,52.0,228,17.0,34.0
76255,2013,11,22,1916.0,7.0,2027.0,-23.0,9E,N8665A,2937,JFK,IAD,51.0,228,19.0,16.0
76279,2013,11,22,1937.0,7.0,2051.0,4.0,EV,N909EV,5714,JFK,IAD,51.0,228,19.0,37.0
76439,2013,11,23,559.0,-1.0,709.0,-8.0,EV,N826AS,5716,JFK,IAD,52.0,228,5.0,59.0
76524,2013,11,23,746.0,-8.0,908.0,-3.0,B6,N273JB,1307,JFK,IAD,52.0,228,7.0,46.0
76651,2013,11,23,954.0,-5.0,1123.0,7.0,EV,N826AS,5711,JFK,IAD,61.0,228,9.0,54.0
76827,2013,11,23,1425.0,-3.0,1542.0,-3.0,EV,N825AS,5712,JFK,IAD,57.0,228,14.0,25.0
76851,2013,11,23,1445.0,-5.0,1611.0,-12.0,9E,N8891A,2936,JFK,IAD,59.0,228,14.0,45.0
77023,2013,11,23,1732.0,-8.0,1911.0,11.0,B6,N281JB,1407,JFK,IAD,51.0,228,17.0,32.0
77133,2013,11,23,2047.0,77.0,2210.0,83.0,EV,N829AS,5714,JFK,IAD,49.0,228,20.0,47.0
77181,2013,11,24,556.0,-4.0,708.0,-9.0,EV,N877AS,5716,JFK,IAD,53.0,228,5.0,56.0
77253,2013,11,24,748.0,-6.0,906.0,-5.0,B6,N355JB,1307,JFK,IAD,53.0,228,7.0,48.0
77376,2013,11,24,950.0,-9.0,1058.0,-18.0,EV,N835AS,5711,JFK,IAD,46.0,228,9.0,50.0
77661,2013,11,24,1526.0,58.0,1650.0,65.0,EV,N826AS,5712,JFK,IAD,48.0,228,15.0,26.0
77815,2013,11,24,1754.0,14.0,1913.0,13.0,B6,N179JB,1407,JFK,IAD,54.0,228,17.0,54.0
77883,2013,11,24,1902.0,-7.0,2048.0,-2.0,9E,N8577D,2937,JFK,IAD,51.0,228,19.0,2.0
77900,2013,11,24,1925.0,-5.0,2043.0,-4.0,EV,N832AS,5714,JFK,IAD,49.0,228,19.0,25.0
78197,2013,11,25,748.0,-6.0,852.0,-19.0,B6,N298JB,1307,JFK,IAD,45.0,228,7.0,48.0
78340,2013,11,25,956.0,-3.0,1112.0,-4.0,EV,N833AS,5765,JFK,IAD,44.0,228,9.0,56.0
78553,2013,11,25,1427.0,-1.0,1538.0,-7.0,EV,N877AS,5712,JFK,IAD,45.0,228,14.0,27.0
78568,2013,11,25,1444.0,-6.0,1600.0,-24.0,9E,N8696C,2936,JFK,IAD,50.0,228,14.0,44.0
78760,2013,11,25,1733.0,-7.0,1839.0,-21.0,B6,N281JB,1407,JFK,IAD,47.0,228,17.0,33.0
78860,2013,11,25,1905.0,-4.0,2039.0,-11.0,9E,N8696C,2937,JFK,IAD,45.0,228,19.0,5.0
78897,2013,11,25,1943.0,13.0,2101.0,14.0,EV,N832AS,5714,JFK,IAD,45.0,228,19.0,43.0
79169,2013,11,26,803.0,9.0,911.0,0.0,B6,N193JB,1307,JFK,IAD,48.0,228,8.0,3.0
79288,2013,11,26,952.0,-7.0,1103.0,-13.0,EV,N909EV,5711,JFK,IAD,48.0,228,9.0,52.0
79527,2013,11,26,1442.0,14.0,1604.0,19.0,EV,N825AS,5712,JFK,IAD,52.0,228,14.0,42.0
79580,2013,11,26,1518.0,28.0,1647.0,23.0,9E,N8960A,2936,JFK,IAD,49.0,228,15.0,18.0
79798,2013,11,26,1837.0,57.0,1955.0,55.0,B6,N228JB,1407,JFK,IAD,54.0,228,18.0,37.0
79840,2013,11,26,1921.0,12.0,2046.0,-4.0,9E,N8960A,2937,JFK,IAD,49.0,228,19.0,21.0
79843,2013,11,26,1925.0,-5.0,2052.0,5.0,EV,N834AS,5714,JFK,IAD,52.0,228,19.0,25.0
80004,2013,11,27,554.0,-6.0,707.0,-10.0,EV,N832AS,5716,JFK,IAD,52.0,228,5.0,54.0
80134,2013,11,27,748.0,-6.0,926.0,15.0,B6,N192JB,1307,JFK,IAD,52.0,228,7.0,48.0
80270,2013,11,27,958.0,-1.0,1114.0,-2.0,EV,N820AS,5711,JFK,IAD,54.0,228,9.0,58.0
80611,2013,11,27,1624.0,94.0,1749.0,85.0,9E,N8828D,2936,JFK,IAD,55.0,228,16.0,24.0
80764,2013,11,27,1842.0,62.0,2023.0,83.0,B6,N231JB,1407,JFK,IAD,51.0,228,18.0,42.0
80800,2013,11,27,1905.0,-4.0,2040.0,-10.0,9E,N8923A,2937,JFK,IAD,48.0,228,19.0,5.0
80834,2013,11,27,1941.0,313.0,2119.0,334.0,EV,N833AS,5712,JFK,IAD,48.0,228,19.0,41.0
80850,2013,11,27,1958.0,28.0,2141.0,54.0,EV,N820AS,5714,JFK,IAD,48.0,228,19.0,58.0
81027,2013,11,28,558.0,-2.0,708.0,-9.0,EV,N835AS,5716,JFK,IAD,48.0,228,5.0,58.0
81135,2013,11,28,751.0,-3.0,906.0,-5.0,B6,N374JB,1307,JFK,IAD,52.0,228,7.0,51.0
81267,2013,11,28,949.0,-10.0,1101.0,-15.0,EV,N827AS,5711,JFK,IAD,50.0,228,9.0,49.0
81462,2013,11,28,1440.0,-10.0,1602.0,-22.0,9E,N8665A,2936,JFK,IAD,53.0,228,14.0,40.0
81491,2013,11,28,1526.0,58.0,1656.0,71.0,EV,N877AS,5712,JFK,IAD,49.0,228,15.0,26.0
81634,2013,11,28,2122.0,133.0,2235.0,105.0,9E,N8884E,2937,JFK,IAD,51.0,228,21.0,22.0
81783,2013,11,29,952.0,-7.0,1105.0,-11.0,EV,N909EV,5711,JFK,IAD,48.0,228,9.0,52.0
81953,2013,11,29,1419.0,-9.0,1523.0,-22.0,EV,N835AS,5712,JFK,IAD,47.0,228,14.0,19.0
81976,2013,11,29,1446.0,-4.0,1629.0,5.0,9E,N8688C,2936,JFK,IAD,49.0,228,14.0,46.0
82144,2013,11,29,1735.0,-5.0,1840.0,-20.0,B6,N187JB,1407,JFK,IAD,49.0,228,17.0,35.0
82212,2013,11,29,1915.0,-5.0,2037.0,-11.0,9E,N8688C,2937,JFK,IAD,48.0,228,19.0,15.0
82323,2013,11,30,559.0,-1.0,717.0,0.0,EV,N828AS,5716,JFK,IAD,50.0,228,5.0,59.0
82419,2013,11,30,754.0,0.0,917.0,6.0,B6,N334JB,1307,JFK,IAD,47.0,228,7.0,54.0
82571,2013,11,30,1031.0,32.0,1145.0,29.0,EV,N834AS,5711,JFK,IAD,49.0,228,10.0,31.0
82725,2013,11,30,1416.0,-12.0,1527.0,-18.0,EV,N828AS,5712,JFK,IAD,49.0,228,14.0,16.0
82746,2013,11,30,1445.0,-5.0,1602.0,-21.0,9E,N801AY,2936,JFK,IAD,45.0,228,14.0,45.0
82941,2013,11,30,1736.0,-4.0,1839.0,-21.0,B6,N198JB,1407,JFK,IAD,45.0,228,17.0,36.0
83033,2013,11,30,1921.0,1.0,2037.0,-9.0,9E,N8896A,2937,JFK,IAD,43.0,228,19.0,21.0
83047,2013,11,30,1933.0,3.0,2056.0,9.0,EV,N909EV,5714,JFK,IAD,48.0,228,19.0,33.0
83674,2013,12,1,1449.0,-1.0,1558.0,-18.0,9E,N8580A,2940,JFK,BWI,40.0,184,14.0,49.0
83793,2013,12,1,1627.0,-8.0,1746.0,-9.0,MQ,N614MQ,3044,JFK,BWI,48.0,184,16.0,27.0
84027,2013,12,1,2002.0,2.0,2117.0,0.0,9E,N8751D,2950,JFK,BWI,37.0,184,20.0,2.0
84677,2013,12,2,1447.0,-3.0,1607.0,-9.0,9E,N8790A,2940,JFK,BWI,38.0,184,14.0,47.0
84850,2013,12,2,1702.0,27.0,1755.0,0.0,MQ,N941MQ,3044,JFK,BWI,35.0,184,17.0,2.0
85036,2013,12,2,1951.0,-9.0,2055.0,-22.0,9E,N8694A,2950,JFK,BWI,39.0,184,19.0,51.0
85690,2013,12,3,1453.0,-6.0,1633.0,8.0,9E,N8924B,2938,JFK,BWI,36.0,184,14.0,53.0
86000,2013,12,3,1928.0,173.0,2053.0,178.0,MQ,N820MQ,3044,JFK,BWI,36.0,184,19.0,28.0
86660,2013,12,4,1458.0,-1.0,1610.0,-15.0,9E,N8783E,2938,JFK,BWI,40.0,184,14.0,58.0
86752,2013,12,4,1633.0,-2.0,1724.0,-31.0,MQ,N621MQ,3044,JFK,BWI,36.0,184,16.0,33.0
87590,2013,12,5,1646.0,107.0,1801.0,96.0,9E,N8918B,2938,JFK,BWI,39.0,184,16.0,46.0
87671,2013,12,5,1809.0,94.0,1921.0,86.0,MQ,N684MQ,3044,JFK,BWI,45.0,184,18.0,9.0
88555,2013,12,6,1455.0,-4.0,1555.0,-30.0,9E,N8543F,2938,JFK,BWI,43.0,184,14.0,55.0
88678,2013,12,6,1657.0,22.0,1811.0,16.0,MQ,N900MQ,3044,JFK,BWI,48.0,184,16.0,57.0
89444,2013,12,7,1507.0,8.0,1611.0,-12.0,9E,N8905F,2938,JFK,BWI,40.0,184,15.0,7.0
89531,2013,12,7,1654.0,19.0,1756.0,1.0,MQ,N602MQ,3044,JFK,BWI,38.0,184,16.0,54.0
90183,2013,12,8,1524.0,25.0,1655.0,30.0,9E,N800AY,2938,JFK,BWI,49.0,184,15.0,24.0
90248,2013,12,8,1629.0,-6.0,1806.0,11.0,MQ,N613MQ,3044,JFK,BWI,50.0,184,16.0,29.0
91099,2013,12,9,1518.0,19.0,1633.0,8.0,9E,N8903A,2938,JFK,BWI,43.0,184,15.0,18.0
91171,2013,12,9,1640.0,5.0,1757.0,2.0,MQ,N629MQ,3044,JFK,BWI,57.0,184,16.0,40.0
91960,2013,12,10,1526.0,27.0,1653.0,28.0,9E,N8588D,2938,JFK,BWI,44.0,184,15.0,26.0
92010,2013,12,10,1627.0,-8.0,1735.0,-20.0,MQ,N683MQ,3044,JFK,BWI,44.0,184,16.0,27.0
93010,2013,12,11,1454.0,-5.0,1610.0,-15.0,9E,N8674A,2938,JFK,BWI,43.0,184,14.0,54.0
93111,2013,12,11,1626.0,-9.0,1735.0,-20.0,MQ,N668MQ,3044,JFK,BWI,47.0,184,16.0,26.0
93979,2013,12,12,1454.0,-5.0,1613.0,-12.0,9E,N833AY,2938,JFK,BWI,41.0,184,14.0,54.0
94091,2013,12,12,1633.0,-2.0,1731.0,-24.0,MQ,N615MQ,3044,JFK,BWI,38.0,184,16.0,33.0
94954,2013,12,13,1455.0,-4.0,1620.0,-5.0,9E,N8972E,2938,JFK,BWI,39.0,184,14.0,55.0
95063,2013,12,13,1631.0,-4.0,1735.0,-20.0,MQ,N931MQ,3044,JFK,BWI,39.0,184,16.0,31.0
95774,2013,12,14,1517.0,18.0,1701.0,38.0,9E,N840AY,2938,JFK,BWI,46.0,184,15.0,17.0
95835,2013,12,14,1708.0,33.0,1902.0,67.0,MQ,N902MQ,3044,JFK,BWI,48.0,184,17.0,8.0
96496,2013,12,15,1524.0,25.0,1701.0,36.0,9E,N834AY,2938,JFK,BWI,36.0,184,15.0,24.0
96621,2013,12,15,1715.0,40.0,1825.0,30.0,MQ,N668MQ,3044,JFK,BWI,41.0,184,17.0,15.0
97478,2013,12,16,1452.0,-7.0,1612.0,-13.0,9E,N8944B,2938,JFK,BWI,43.0,184,14.0,52.0
97596,2013,12,16,1632.0,-3.0,1739.0,-16.0,MQ,N925MQ,3044,JFK,BWI,43.0,184,16.0,32.0
98369,2013,12,17,1457.0,-2.0,1636.0,11.0,9E,N8891A,2938,JFK,BWI,46.0,184,14.0,57.0
