year_x,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute,year_y,type,manufacturer,model,engines,seats,speed,engine,date,cancellation
2013,9,7,1408.0,-7.0,1510.0,-25.0,EV,N832AS,5712,JFK,IAD,43.0,228,14.0,8.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-07,0
2013,9,7,1454.0,-1.0,1626.0,-4.0,9E,N8409N,3754,JFK,IAD,40.0,228,14.0,54.0,2000.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-07,0
2013,9,7,1954.0,14.0,2120.0,20.0,EV,N909EV,5714,JFK,IAD,45.0,228,19.0,54.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-07,0
2013,9,7,2030.0,-4.0,2140.0,-27.0,9E,N8918B,4127,JFK,IAD,42.0,228,20.0,30.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-07,0
2013,9,8,550.0,-10.0,657.0,-19.0,EV,N827AS,5716,JFK,IAD,46.0,228,5.0,50.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-08,0
2013,9,8,957.0,-13.0,1107.0,-19.0,EV,N834AS,5711,JFK,IAD,48.0,228,9.0,57.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-08,0
2013,9,8,1115.0,-5.0,1218.0,-12.0,B6,N358JB,1307,JFK,IAD,46.0,228,11.0,15.0,2013.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-08,0
2013,9,8,1404.0,-4.0,1511.0,-17.0,EV,N836AS,5712,JFK,IAD,47.0,228,14.0,4.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-08,0
2013,9,8,1450.0,-5.0,1621.0,-9.0,9E,N8943A,3754,JFK,IAD,46.0,228,14.0,50.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-08,0
2013,9,8,1752.0,-8.0,1900.0,-16.0,B6,N284JB,1407,JFK,IAD,50.0,228,17.0,52.0,2008.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-08,0
2013,9,8,1916.0,-15.0,2017.0,-34.0,EV,N829AS,5714,JFK,IAD,44.0,228,19.0,16.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-08,0
2013,9,8,2030.0,-4.0,2137.0,-32.0,9E,N8688C,4127,JFK,IAD,46.0,228,20.0,30.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-08,0
2013,9,9,555.0,-5.0,704.0,-12.0,EV,N877AS,5716,JFK,IAD,47.0,228,5.0,55.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-09,0
2013,9,9,1000.0,-10.0,1112.0,-14.0,EV,N832AS,5711,JFK,IAD,47.0,228,10.0,0.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-09,0
2013,9,9,1119.0,-1.0,1226.0,-4.0,B6,N374JB,1307,JFK,IAD,44.0,228,11.0,19.0,2013.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-09,0
2013,9,9,1436.0,8.0,1553.0,5.0,EV,N834AS,5712,JFK,IAD,46.0,228,14.0,36.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-09,0
2013,9,9,1448.0,-7.0,1607.0,-23.0,9E,N8501F,3754,JFK,IAD,52.0,228,14.0,48.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-09,0
2013,9,9,1757.0,-3.0,1915.0,-1.0,B6,N203JB,1407,JFK,IAD,44.0,228,17.0,57.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-09,0
2013,9,9,1933.0,3.0,2118.0,28.0,EV,N826AS,5714,JFK,IAD,58.0,228,19.0,33.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-09,0
2013,9,9,2034.0,0.0,2155.0,-14.0,9E,N812AY,4127,JFK,IAD,41.0,228,20.0,34.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-09,0
2013,9,10,551.0,-9.0,650.0,-26.0,EV,N835AS,5716,JFK,IAD,42.0,228,5.0,51.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-10,0
2013,9,10,1000.0,-10.0,1102.0,-24.0,EV,N832AS,5711,JFK,IAD,40.0,228,10.0,0.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-10,0
2013,9,10,1111.0,-9.0,1209.0,-21.0,B6,N229JB,1307,JFK,IAD,43.0,228,11.0,11.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-10,0
2013,9,10,1422.0,-6.0,1535.0,-13.0,EV,N826AS,5712,JFK,IAD,46.0,228,14.0,22.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-10,0
2013,9,10,1450.0,-5.0,1626.0,-4.0,9E,N8492C,3754,JFK,IAD,44.0,228,14.0,50.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-10,0
2013,9,10,1752.0,-8.0,1907.0,-9.0,B6,N317JB,1407,JFK,IAD,41.0,228,17.0,52.0,2010.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-10,0
2013,9,10,1946.0,16.0,2115.0,25.0,EV,N820AS,5714,JFK,IAD,43.0,228,19.0,46.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-10,0
2013,9,10,2027.0,-7.0,2145.0,-24.0,9E,N8516C,4127,JFK,IAD,40.0,228,20.0,27.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-10,0
2013,9,11,11.0,217.0,130.0,201.0,9E,N8965E,4127,JFK,IAD,54.0,228,0.0,11.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-11,0
2013,9,11,553.0,-7.0,707.0,-9.0,EV,N828AS,5716,JFK,IAD,44.0,228,5.0,53.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-11,0
2013,9,11,1002.0,-8.0,1102.0,-24.0,EV,N877AS,5711,JFK,IAD,40.0,228,10.0,2.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-11,0
2013,9,11,1116.0,-4.0,1218.0,-12.0,B6,N317JB,1307,JFK,IAD,43.0,228,11.0,16.0,2010.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-11,0
2013,9,11,1440.0,12.0,1554.0,6.0,EV,N909EV,5712,JFK,IAD,46.0,228,14.0,40.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-11,0
2013,9,11,1447.0,-8.0,1609.0,-21.0,9E,N8733G,3754,JFK,IAD,46.0,228,14.0,47.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-11,0
2013,9,11,1814.0,14.0,2000.0,44.0,B6,N229JB,1407,JFK,IAD,46.0,228,18.0,14.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-11,0
2013,9,11,,,,,EV,N829AS,5714,JFK,IAD,,228,,,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-11,1
2013,9,12,554.0,-6.0,656.0,-20.0,EV,N828AS,5716,JFK,IAD,43.0,228,5.0,54.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-12,0
2013,9,12,1029.0,19.0,1214.0,48.0,EV,N825AS,5711,JFK,IAD,75.0,228,10.0,29.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-12,0
2013,9,12,1140.0,20.0,1318.0,48.0,B6,N247JB,1307,JFK,IAD,75.0,228,11.0,40.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-12,0
2013,9,12,1751.0,176.0,1936.0,186.0,9E,N8525B,3754,JFK,IAD,61.0,228,17.0,51.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-12,0
2013,9,12,,,,,EV,N835AS,5712,JFK,IAD,,228,,,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-12,1
2013,9,12,,,,,EV,N877AS,5714,JFK,IAD,,228,,,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-12,1
2013,9,12,,,,,9E,,4127,JFK,IAD,,228,,,,,,,,,,,2013-09-12,1
2013,9,12,,,,,B6,N348JB,1407,JFK,IAD,,228,,,2012.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-12,1
2013,9,13,1016.0,6.0,1135.0,9.0,EV,N836AS,5711,JFK,IAD,50.0,228,10.0,16.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-13,0
2013,9,13,1128.0,8.0,1233.0,3.0,B6,N247JB,1307,JFK,IAD,50.0,228,11.0,28.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-13,0
2013,9,13,1426.0,-2.0,1555.0,7.0,EV,N832AS,5712,JFK,IAD,60.0,228,14.0,26.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-13,0
2013,9,13,1450.0,-5.0,1631.0,1.0,9E,N839AY,3754,JFK,IAD,52.0,228,14.0,50.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-13,0
2013,9,13,1802.0,2.0,1912.0,-4.0,B6,N317JB,1407,JFK,IAD,49.0,228,18.0,2.0,2010.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-13,0
2013,9,13,1923.0,-7.0,2036.0,-14.0,EV,N909EV,5714,JFK,IAD,48.0,228,19.0,23.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-13,0
2013,9,13,2103.0,29.0,2208.0,-1.0,9E,N8800G,4127,JFK,IAD,45.0,228,21.0,3.0,2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-13,0
2013,9,13,,,,,EV,N828AS,5716,JFK,IAD,,228,,,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-13,1
2013,9,14,554.0,-6.0,706.0,-10.0,EV,N820AS,5716,JFK,IAD,48.0,228,5.0,54.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-14,0
2013,9,14,1000.0,-4.0,1114.0,-6.0,EV,N829AS,5711,JFK,IAD,51.0,228,10.0,0.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-14,0
2013,9,14,1247.0,87.0,1400.0,90.0,B6,N296JB,1307,JFK,IAD,48.0,228,12.0,47.0,2008.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-14,0
2013,9,14,1451.0,-4.0,1610.0,-20.0,9E,N819AY,3754,JFK,IAD,44.0,228,14.0,51.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-14,0
2013,9,14,1538.0,83.0,1707.0,92.0,EV,N829AS,5712,JFK,IAD,43.0,228,15.0,38.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-14,0
2013,9,14,1937.0,-3.0,2041.0,-19.0,EV,N827AS,5714,JFK,IAD,44.0,228,19.0,37.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-14,0
2013,9,14,2018.0,-16.0,2137.0,-30.0,9E,N831AY,4127,JFK,IAD,45.0,228,20.0,18.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-14,0
2013,9,15,552.0,-8.0,657.0,-19.0,EV,N832AS,5716,JFK,IAD,42.0,228,5.0,52.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-15,0
2013,9,15,959.0,-11.0,1114.0,-12.0,EV,N826AS,5711,JFK,IAD,45.0,228,9.0,59.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-15,0
2013,9,15,1117.0,-3.0,1218.0,-12.0,B6,N273JB,1307,JFK,IAD,41.0,228,11.0,17.0,2007.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-15,0
2013,9,15,1403.0,-5.0,1521.0,-7.0,EV,N832AS,5712,JFK,IAD,47.0,228,14.0,3.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-15,0
2013,9,15,1445.0,-10.0,1604.0,-26.0,9E,N8543F,3754,JFK,IAD,47.0,228,14.0,45.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-15,0
2013,9,15,1757.0,-3.0,1903.0,-13.0,B6,N229JB,1407,JFK,IAD,45.0,228,17.0,57.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-15,0
2013,9,15,1929.0,-2.0,2045.0,-6.0,EV,N833AS,5714,JFK,IAD,48.0,228,19.0,29.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-15,0
2013,9,15,2025.0,-9.0,2132.0,-37.0,9E,N8604C,4127,JFK,IAD,43.0,228,20.0,25.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-15,0
2013,9,16,550.0,-10.0,703.0,-13.0,EV,N820AS,5716,JFK,IAD,48.0,228,5.0,50.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-16,0
2013,9,16,1044.0,34.0,1149.0,23.0,EV,N826AS,5711,JFK,IAD,51.0,228,10.0,44.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-16,0
2013,9,16,1115.0,-5.0,1232.0,2.0,B6,N187JB,1307,JFK,IAD,55.0,228,11.0,15.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-16,0
2013,9,16,1422.0,-6.0,1537.0,-11.0,EV,N833AS,5712,JFK,IAD,50.0,228,14.0,22.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-16,0
2013,9,16,1449.0,-6.0,1614.0,-16.0,9E,N8839E,3754,JFK,IAD,49.0,228,14.0,49.0,2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-16,0
2013,9,16,1758.0,-2.0,1907.0,-9.0,B6,N281JB,1407,JFK,IAD,49.0,228,17.0,58.0,2007.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-16,0
2013,9,16,1924.0,-6.0,2037.0,-13.0,EV,N832AS,5714,JFK,IAD,48.0,228,19.0,24.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-16,0
2013,9,16,2029.0,-5.0,2150.0,-19.0,9E,N8541D,4127,JFK,IAD,50.0,228,20.0,29.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-16,0
2013,9,17,555.0,-5.0,705.0,-11.0,EV,N825AS,5716,JFK,IAD,46.0,228,5.0,55.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-17,0
2013,9,17,1004.0,-6.0,1108.0,-18.0,EV,N836AS,5711,JFK,IAD,46.0,228,10.0,4.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-17,0
2013,9,17,1231.0,71.0,1344.0,74.0,B6,N197JB,1307,JFK,IAD,51.0,228,12.0,31.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-17,0
2013,9,17,1424.0,-4.0,1547.0,-1.0,EV,N830AS,5712,JFK,IAD,51.0,228,14.0,24.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-17,0
2013,9,17,1450.0,-5.0,1623.0,-7.0,9E,N8492C,3754,JFK,IAD,44.0,228,14.0,50.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-17,0
2013,9,17,1755.0,-5.0,1907.0,-9.0,B6,N281JB,1407,JFK,IAD,47.0,228,17.0,55.0,2007.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-17,0
2013,9,17,1926.0,-4.0,2037.0,-13.0,EV,N877AS,5714,JFK,IAD,47.0,228,19.0,26.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-17,0
2013,9,17,2029.0,-5.0,2132.0,-37.0,9E,N819AY,4127,JFK,IAD,46.0,228,20.0,29.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-17,0
2013,9,18,550.0,-10.0,656.0,-20.0,EV,N835AS,5716,JFK,IAD,44.0,228,5.0,50.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-18,0
2013,9,18,1001.0,-9.0,1119.0,-7.0,EV,N826AS,5711,JFK,IAD,44.0,228,10.0,1.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-18,0
2013,9,18,1250.0,90.0,1350.0,80.0,B6,N374JB,1307,JFK,IAD,43.0,228,12.0,50.0,2013.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-18,0
2013,9,18,1422.0,-6.0,1525.0,-23.0,EV,N836AS,5712,JFK,IAD,42.0,228,14.0,22.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-18,0
2013,9,18,1450.0,-5.0,1619.0,-11.0,9E,N8525B,3754,JFK,IAD,45.0,228,14.0,50.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-18,0
2013,9,18,1813.0,13.0,1916.0,0.0,B6,N520JB,1407,JFK,IAD,41.0,228,18.0,13.0,2001.0,Fixed wing multi engine,AIRBUS INDUSTRIE,A320-232,2.0,200.0,,Turbo-fan,2013-09-18,0
2013,9,18,1931.0,1.0,2041.0,-9.0,EV,N820AS,5714,JFK,IAD,43.0,228,19.0,31.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-18,0
2013,9,18,2024.0,-10.0,2124.0,-45.0,9E,N8921B,4127,JFK,IAD,40.0,228,20.0,24.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-18,0
2013,9,19,546.0,-14.0,649.0,-27.0,EV,N828AS,5716,JFK,IAD,39.0,228,5.0,46.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-19,0
2013,9,19,1007.0,-3.0,1128.0,2.0,EV,N820AS,5711,JFK,IAD,45.0,228,10.0,7.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-19,0
2013,9,19,1318.0,118.0,1420.0,110.0,B6,N231JB,1307,JFK,IAD,39.0,228,13.0,18.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-19,0
2013,9,19,1424.0,-4.0,1532.0,-16.0,EV,N909EV,5712,JFK,IAD,42.0,228,14.0,24.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-19,0
2013,9,19,1451.0,-4.0,1623.0,-7.0,9E,N805AY,3754,JFK,IAD,42.0,228,14.0,51.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-19,0
2013,9,19,1751.0,-9.0,1853.0,-23.0,B6,N231JB,1407,JFK,IAD,42.0,228,17.0,51.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-19,0
2013,9,19,1951.0,21.0,2049.0,-1.0,EV,N828AS,5714,JFK,IAD,39.0,228,19.0,51.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-19,0
2013,9,19,2041.0,7.0,2159.0,-10.0,9E,N8946A,4127,JFK,IAD,41.0,228,20.0,41.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-19,0
2013,9,20,549.0,-11.0,649.0,-27.0,EV,N826AS,5716,JFK,IAD,38.0,228,5.0,49.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-20,0
2013,9,20,1113.0,-7.0,1216.0,-14.0,B6,N324JB,1307,JFK,IAD,43.0,228,11.0,13.0,2010.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-20,0
2013,9,20,1238.0,148.0,1340.0,134.0,EV,N833AS,5711,JFK,IAD,39.0,228,12.0,38.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-20,0
2013,9,20,1429.0,1.0,1542.0,-6.0,EV,N836AS,5712,JFK,IAD,42.0,228,14.0,29.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-20,0
2013,9,20,1452.0,-3.0,1607.0,-23.0,9E,N8444F,3754,JFK,IAD,43.0,228,14.0,52.0,2000.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-20,0
2013,9,20,1825.0,25.0,1928.0,12.0,B6,N190JB,1407,JFK,IAD,44.0,228,18.0,25.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-20,0
2013,9,20,2021.0,-13.0,2118.0,-51.0,9E,N8492C,4127,JFK,IAD,40.0,228,20.0,21.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-20,0
2013,9,20,,,,,EV,N909EV,5714,JFK,IAD,,228,,,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-20,1
2013,9,21,554.0,-6.0,658.0,-18.0,EV,N836AS,5716,JFK,IAD,44.0,228,5.0,54.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-21,0
2013,9,21,951.0,-13.0,1101.0,-19.0,EV,N833AS,5711,JFK,IAD,44.0,228,9.0,51.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-21,0
2013,9,21,1119.0,-1.0,1226.0,-4.0,B6,N279JB,1307,JFK,IAD,45.0,228,11.0,19.0,2007.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-21,0
2013,9,21,1443.0,28.0,1614.0,39.0,EV,N833AS,5712,JFK,IAD,53.0,228,14.0,43.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-21,0
2013,9,21,1446.0,-9.0,1557.0,-33.0,9E,N8758D,3754,JFK,IAD,52.0,228,14.0,46.0,2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-21,0
2013,9,21,1959.0,19.0,2150.0,50.0,EV,N832AS,5714,JFK,IAD,51.0,228,19.0,59.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-21,0
2013,9,21,2024.0,-10.0,2204.0,-3.0,9E,N832AY,4127,JFK,IAD,49.0,228,20.0,24.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-21,0
2013,9,22,557.0,-3.0,703.0,-13.0,EV,N829AS,5716,JFK,IAD,48.0,228,5.0,57.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-22,0
2013,9,22,954.0,-16.0,1112.0,-14.0,EV,N829AS,5711,JFK,IAD,52.0,228,9.0,54.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-09-22,0
2013,9,22,1117.0,-3.0,1239.0,9.0,B6,N292JB,1307,JFK,IAD,46.0,228,11.0,17.0,2008.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-09-22,0
